Type,SKU,Name,Description,Regular price,Categories,Images,Parent,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global
simple,RAWE0003,Tapa aluminio contacto 40.3mm tr-0414 2t*,TAPA ALUMINIO CONTACTO 40.3MM TR-0414 2T*,65.73,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,RAWE0004,Tapa ciega aluminio rawel 2t*,TAPA CIEGA ALUMINIO RAWEL 2T*,54.92,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,RBTB1,Registro banqueta 50x80x65 c/tapa  cfe-rbtb-1,REGISTRO BANQUETA 50X80X65 C/TAPA  CFE-RBTB-1,4323.0,MATERIAL ELÉCTRICO > Canalización,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,REDU0001,"Red al 3/4""-1/2""","RED AL 3/4""-1/2""",11.35,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,REDU0003,"Red al 1""-1/2""","RED AL 1""-1/2""",,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,REDU0004,"Red al 1 1/4""-1""","RED AL 1 1/4""-1""",33.28,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,REDU0007,"Red al 1 1/2""-1 1/4""","RED AL 1 1/2""-1 1/4""",43.86,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,REDU0008,"Red al 1 1/2""-1 ""","RED AL 1 1/2""-1 """,43.86,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,REDU0011,"Red al 2""-1 1/2""","RED AL 2""-1 1/2""",69.66,MATERIAL ELÉCTRICO > Canalización,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,REEL0001,Registro electrico 49x34x30,REGISTRO ELECTRICO 49X34X30,814.8,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/51oVbZdLRoL._AC_UF894,1000_QL80_.jpg",,,,,
simple,REEL0002,Caja registro 8x8 6,CAJA REGISTRO 8X8 6,741.45,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/51oVbZdLRoL._AC_UF894,1000_QL80_.jpg",,,,,
simple,REG0001,Reg koblenz er-2550 2500VA 4c,REG KOBLENZ ER-2550 2500VA 4C,1158.84,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,REPV0001,"Registro PVC 6"" con tapa verde","REGISTRO PVC 6"" CON TAPA VERDE",109.88,FERRETERÍA > Hidráulico,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,ROND0001,Rondana cuasrada de 1/2 charofil*,RONDANA CUASRADA DE 1/2 CHAROFIL*,63.28,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/41x7qK5d7bL._AC_UF894,1000_QL80_.jpg",,,,,
simple,ROND0002,Rondana cuadrada de 3/8 charofil*,RONDANA CUADRADA DE 3/8 CHAROFIL*,32.6,MATERIAL ELÉCTRICO > Canalización,"https://m.media-amazon.com/images/I/41x7qK5d7bL._AC_UF894,1000_QL80_.jpg",,,,,
simple,ROOT0001,Placa duplex 1h marfil*,PLACA DUPLEX 1H MARFIL*,9.48,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,S00001,Foco aditivo metalico 1000W bt37 E39 corto,FOCO ADITIVO METALICO 1000W BT37 E39 CORTO,590.9,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00026,Tubo fluorescente 32W T8,TUBO FLUORESCENTE 32W T8,47.25,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,S00028,Foco f32t8 32W 65K,FOCO F32T8 32W 65K,27.9,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00032,Tubo curvalum  fluorescente T8 32W 50K fb32t8,TUBO CURVALUM  FLUORESCENTE T8 32W 50K FB32T8,171.398,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,S00059,Foco  vapor de sodio 150W E39,FOCO  VAPOR DE SODIO 150W E39,165.46,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00075,Foco aditivo metalico  250W E39,FOCO ADITIVO METALICO  250W E39,296.57,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00165,Foco LED a19 65K 9W 100-265 pk 1 pz  individual,FOCO LED A19 65K 9W 100-265 PK 1 PZ  INDIVIDUAL,10.05,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00175,Foco fb32t8 32W 65K tipo u,FOCO FB32T8 32W 65K TIPO U,135.6,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00222,Foco LED refrigerador 7W 65K e26 100-265V*,FOCO LED REFRIGERADOR 7W 65K E26 100-265V*,11.4,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00235,Tubo LED T8 18W 65K 100-265V blanco,TUBO LED T8 18W 65K 100-265V BLANCO,34.65,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,S00352,Luminaria de emergencia LED r2f 2.4W,LUMINARIA DE EMERGENCIA LED R2F 2.4W,401.85,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00421,Tubo LED T8 20W 65K 100-265V claro 1.20m dclite,TUBO LED T8 20W 65K 100-265V CLARO 1.20M DCLITE,27.135,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,S00422,Lampara aph 2x20 con tubos de vidrio,LAMPARA APH 2X20 CON TUBOS DE VIDRIO,498.45,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00425,Reflector flat LED 30W 65K dclite*,REFLECTOR FLAT LED 30W 65K DCLITE*,86.85,ILUMINACIÓN > Exterior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00448,Luminaria tslr-310 rejilla,LUMINARIA TSLR-310 REJILLA,1094.1,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00478,Tubo LED curvalum T8 18W 65K 100-265V fb18t8,TUBO LED CURVALUM T8 18W 65K 100-265V FB18T8,213.3,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,S00488,Tubo LED T8 36W 65K opalino plastico 100-265V  2.44,TUBO LED T8 36W 65K OPALINO PLASTICO 100-265V  2.44,131.7,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,S00510,Foco torpedo 40W E12 130V cristal claro,FOCO TORPEDO 40W E12 130V CRISTAL CLARO,12.45,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00511,Foco torpedo 40W E14 130V cristal claro,FOCO TORPEDO 40W E14 130V CRISTAL CLARO,12.45,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00530,Foco LED a19 65K 9W 100-265 pk4pz,FOCO LED A19 65K 9W 100-265 PK4PZ,37.95,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S0053INDIV,Foco LED a19 65K 9W 100-265 pk individual,FOCO LED A19 65K 9W 100-265 PK INDIVIDUAL,9.4875,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00548,Tubo LED T8 65K 100-265V claro doble conector,TUBO LED T8 65K 100-265V CLARO DOBLE CONECTOR,32.7,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/conector-recto-tipo-emt.jpg,,,,,
simple,S00584,LED HO 25W 65K 100-265V blanco 1.80m,LED HO 25W 65K 100-265V BLANCO 1.80M,433.73,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00616,Tubo LED T8 36W 65K 100-265V claro 2.40m acrilico dclite,TUBO LED T8 36W 65K 100-265V CLARO 2.40M ACRILICO DCLITE,134.32,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,S00694,"Soquet mogul""","SOQUET MOGUL""",30.72,ILUMINACIÓN > Interior,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,S00773,Foco LED retro s14 1W e26 130V,FOCO LED RETRO S14 1W E26 130V,27.15,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00874,Foco LED a19 12W 30K gu24 130V,FOCO LED A19 12W 30K GU24 130V,87.0,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S00878,LED T8 20W 65K 100-265V balnco fa8 1.20m,LED T8 20W 65K 100-265V BALNCO FA8 1.20M,117.0,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S01004,Canaleta LED lci118/s 18W 65K 130V 1.20m,CANALETA LED LCI118/S 18W 65K 130V 1.20M,65.805,MATERIAL ELÉCTRICO > Canalización,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,S01020,Tubo LED T8 18W 65K vidrio opalino,TUBO LED T8 18W 65K VIDRIO OPALINO,32.7,ILUMINACIÓN > Interior,https://argoselectrica.com/wp-content/uploads/2021/04/tubo-conduit-emt.jpg,,,,,
simple,SARD0001,"Sardinel blanco 3"" x 6.10 mts","SARDINEL BLANCO 3"" X 6.10 MTS",714.6,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,SE6D,Kit montaje p5 gemelo p ed 3.75 125A,KIT MONTAJE P5 GEMELO P ED 3.75 125A,7750.5,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIKA0001,Sikasil universal transparente 280ml,SIKASIL UNIVERSAL TRANSPARENTE 280ML,112.41,FERRETERÍA > Albañilería,"https://m.media-amazon.com/images/I/71+RvRp9CML._AC_UF894,1000_QL80_.jpg",,,,,
simple,SILL0001,Silla ejecutiva operativa negra ohe65,SILLA EJECUTIVA OPERATIVA NEGRA OHE65,3253.95,VARIOS,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,SILL0002,Silla gamer silla operativa gamer003,SILLA GAMER SILLA OPERATIVA GAMER003,3139.5,VARIOS,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,SILLON0001,Sillon tapizado en tela,SILLON TAPIZADO EN TELA,0.0,VARIOS,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0001,Tablero autosoportado SIMENS 3wlpack1600,TABLERO AUTOSOPORTADO SIMENS 3WLPACK1600,283769.26,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0002,Tablero autosoportado SIMENS 3wlpack2000,TABLERO AUTOSOPORTADO SIMENS 3WLPACK2000,330933.86,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0003,Arrancador 15HP 230V y/o 30HP 460V,ARRANCADOR 15HP 230V Y/O 30HP 460V,9648.0,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0004,Arrancador tension reducida 125 HP 480V,ARRANCADOR TENSION REDUCIDA 125 HP 480V,78679.05,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0005,Arrancador tensión reducida 100HP 480V,ARRANCADOR TENSIÓN REDUCIDA 100HP 480V,70952.97,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0008,Arrancador 2HP 220V 5HP 440V  a7b10000002569,ARRANCADOR 2HP 220V 5HP 440V  A7B10000002569,4221.0,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0009,Quinta terminal p/base de medicion,QUINTA TERMINAL P/BASE DE MEDICION,25.0,FERRETERÍA > Medición y trazo,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0010,Arrancador 1.5HP  220V o 3 en 440V  a7b0000002563,ARRANCADOR 1.5HP  220V O 3 EN 440V  A7B0000002563,2656.5,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0011,Tablero tipo nf ensamblado de sobreponer 18p 125A nf184l12s,TABLERO TIPO NF ENSAMBLADO DE SOBREPONER 18P 125A NF184L12S,13145.64,ILUMINACIÓN > Interior,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0012,Centro de carga 30ctos 3f con ITM ppal 200amp 240V s3054b320,CENTRO DE CARGA 30CTOS 3F CON ITM PPAL 200AMP 240V S3054B320,22708.8,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0013,Tablero de alumbrado p1 30 cts  3f 4h c/ITM 20amp p1e30mc250,TABLERO DE ALUMBRADO P1 30 CTS  3F 4H C/ITM 20AMP P1E30MC250,32100.0,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0020,"Tablero dist p1, 3f, 42 cto con ITM ppal 150A p1e42mc250ats","TABLERO DIST P1, 3F, 42 CTO CON ITM PPAL 150A P1E42MC250ATS",35826.0,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0030,ITM qr 3p 225A 240V qr23b225mx SIMENS,ITM QR 3P 225A 240V QR23B225MX SIMENS,9685.5,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0040,ITM bl 1p 30A 120V b130 SIMENS,ITM BL 1P 30A 120V B130 SIMENS,204.0,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0060,ITM bl 3p 15A 240V b315 SIMENS,ITM BL 3P 15A 240V B315 SIMENS,1510.5,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61uq6XmLJBL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0100,Contactor 50A 3rt2036-1an60,CONTACTOR 50A 3RT2036-1AN60,3390.0,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0120,Arrancador 120vca 2.8-4amp .75-1HP 440V a7b10000002556,ARRANCADOR 120VCA 2.8-4AMP .75-1HP 440V A7B10000002556,3055.5,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SIME0200,Rele de sobrecarga 36-45A 3ru2136-4gb0,RELE DE SOBRECARGA 36-45A 3RU2136-4GB0,2835.0,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SLP0001,Marco para panel 60x60*,MARCO PARA PANEL 60X60*,225.0,MATERIAL ELÉCTRICO > Control y protección,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,SM360TSN,"Sensor de moviemiento ""de techo"" 360°bco LUMMI*","SENSOR DE MOVIEMIENTO ""DE TECHO"" 360°BCO LUMMI*",489.9,ILUMINACIÓN > Accesorios,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,SOLD0001,Soldadura 70 18 en 1/8,SOLDADURA 70 18 EN 1/8,115.0,FERRETERÍA > Equipos,"https://m.media-amazon.com/images/I/71JVZB8wVTL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SOLE0005,"Solera de cobre de 1/4 x 1 1/2 x 27""","SOLERA DE COBRE DE 1/4 X 1 1/2 X 27""",1444.13,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,SOLE0020,Solera de cobre de 1/4 x 2 x 40cm,SOLERA DE COBRE DE 1/4 X 2 X 40CM,0.0,MATERIAL ELÉCTRICO > Cableado,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,SOPO0001,Soporte para barra de cu,SOPORTE PARA BARRA DE CU,69.3,FERRETERÍA > Ferretería general,"https://m.media-amazon.com/images/I/41x7qK5d7bL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SOQU0001,Soquet base chupon T5 LED,SOQUET BASE CHUPON T5 LED,7.15,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,SOQU0002,Soquet base chupon T8 LED,SOQUET BASE CHUPON T8 LED,8.6,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,SQD0012,Tapa centro de carga 12 circuitos emp,TAPA CENTRO DE CARGA 12 CIRCUITOS EMP,795.0,MATERIAL ELÉCTRICO > Control y protección,"https://m.media-amazon.com/images/I/61Bv7Z8RVHL._AC_UF894,1000_QL80_.jpg",,,,,
simple,STER0001,Tapa 4rj45 blanca,TAPA 4RJ45 BLANCA,27.0,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,STER0002,Toma telefonica 4h rj11 bl*,TOMA TELEFONICA 4H RJ11 BL*,79.71,MATERIAL ELÉCTRICO > Instalación,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURE0001,Soldadura 6011 5/32 sureweld paquete con 1 kilo,SOLDADURA 6011 5/32 SUREWELD PAQUETE CON 1 KILO,158.295,FERRETERÍA > Equipos,"https://m.media-amazon.com/images/I/71JVZB8wVTL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0001,"Portalampara interperie hule""","PORTALAMPARA INTERPERIE HULE""",18.77,ILUMINACIÓN > Interior,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0002,"Portalampara de ceramica""","PORTALAMPARA DE CERAMICA""",13.83,ILUMINACIÓN > Interior,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0003,Bace slim line porta lampara,BACE SLIM LINE PORTA LAMPARA,25.88,ILUMINACIÓN > Interior,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,SURT0004,"Base para lampara T8 2pin v con cable""","BASE PARA LAMPARA T8 2PIN V CON CABLE""",21.0,ILUMINACIÓN > Interior,https://viakon.com/wp-content/uploads/2021/03/Cable-THW-LS.jpg,,,,,
simple,SURT0005,Clavija 15 amp con tierra,CLAVIJA 15 AMP CON TIERRA,21.0,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0010,Destornillador azul de caja 1/4*,DESTORNILLADOR AZUL DE CAJA 1/4*,71.0,FERRETERÍA > Manuales,"https://m.media-amazon.com/images/I/51oVbZdLRoL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0011,Dado largo 1/2 exagonal 5/8*,DADO LARGO 1/2 EXAGONAL 5/8*,70.0,FERRETERÍA > Manuales,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0012,Lija redonda grano 60,LIJA REDONDA GRANO 60,0.0,FERRETERÍA > Accesorios,"https://m.media-amazon.com/images/I/71+RvRp9CML._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0013,Lija redonda grano 150*,LIJA REDONDA GRANO 150*,0.0,FERRETERÍA > Accesorios,"https://m.media-amazon.com/images/I/71+RvRp9CML._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0014,Disco de lija de madera*,DISCO DE LIJA DE MADERA*,14.66,FERRETERÍA > Accesorios,https://www.hecort.com/wp-content/uploads/2021/03/Broca-HSS.jpg,,,,,
simple,SURT0015,Barra de 6 ctos. con supresor,BARRA DE 6 CTOS. CON SUPRESOR,294.67,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0017,Barra de 6 constactos con supresor 15amp,BARRA DE 6 CONSTACTOS CON SUPRESOR 15AMP,159.48,MATERIAL ELÉCTRICO > Accesorios eléctricos,"https://m.media-amazon.com/images/I/71fE-5EGHRL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0018,"Base portalampara p/tubo T8 2 pin g13""","BASE PORTALAMPARA P/TUBO T8 2 PIN G13""",18.86,ILUMINACIÓN > Interior,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0019,"Base portalampara T5 redorndo""","BASE PORTALAMPARA T5 REDORNDO""",7.46,ILUMINACIÓN > Interior,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0020,"Base portalampara T5 clip""","BASE PORTALAMPARA T5 CLIP""",7.46,ILUMINACIÓN > Interior,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0021,"Base portalampara T5 con cable""","BASE PORTALAMPARA T5 CON CABLE""",7.46,ILUMINACIÓN > Interior,"https://m.media-amazon.com/images/I/61W8GZ+VxCL._AC_UF894,1000_QL80_.jpg",,,,,
simple,SURT0022,Lamina para base T8*,LAMINA PARA BASE T8*,7.3,ILUMINACIÓN > Accesorios,https://ferreabasto.com/cdn/shop/products/lampara-de-led-circular-empotrable-para-techo-blanca-12w-840lm-luz-fria-6500k-con-nom-1255-sanelec.jpg,,,,,
simple,SURT0024,Tapa interperie duplex SURTEK*,TAPA INTERPERIE DUPLEX SURTEK*,31.8,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,SURT0025,Tapa interperie sencilla SURTEK*,TAPA INTERPERIE SENCILLA SURTEK*,39.57,MATERIAL ELÉCTRICO > Instalación,https://www.mirocom.com.mx/11333-large_default/placa-tipo-fs-ciega-de-sobreponer.jpg,,,,,
simple,T61000,Test fluke t6-1000,TEST FLUKE T6-1000,9450.0,FERRETERÍA > Medición y trazo,"https://m.media-amazon.com/images/I/71Y+KZM5q3L._AC_UF894,1000_QL80_.jpg",,,,,
