SKU,Name,Description,Regular price,Categories,Images,Attribute 1 name,Attribute 1 value(s),Attribute 2 name,Attribute 2 value(s)
46547,"Placa de Acero Inox. para interruptor vertical, Standard","Placa de Acero Inox. para interruptor vertical, Standard",,,"https://www.truper.com/media/import/imagenes/PIAP-S.jpg, https://www.truper.com/media/import/imagenes/PIAP-S+EI1.jpg, https://www.truper.com/media/import/imagenes/PIAP-S+EIND1.jpg, https://www.truper.com/media/import/imagenes/PIAP-S+EM1.jpg, https://www.truper.com/media/import/imagenes/PIAP-S+E1.jpg, https://www.truper.com/media/import/imagenes/PIAP-S+FC1.jpg, https://www.truper.com/media/import/imagenes/PIAP-S+FC2.jpg",Marca,,Medida,
46548,"Placa de Acero Inoxidable ciega, Línea Standard","Placa de Acero Inoxidable ciega, Línea Standard",25.86,,"https://www.truper.com/media/import/imagenes/PICI-S.jpg, https://www.truper.com/media/import/imagenes/PICI-S+EI1.jpg, https://www.truper.com/media/import/imagenes/PICI-S+EIND1.jpg, https://www.truper.com/media/import/imagenes/PICI-S+EM1.jpg, https://www.truper.com/media/import/imagenes/PICI-S+E1.jpg, https://www.truper.com/media/import/imagenes/PICI-S+FC1.jpg, https://www.truper.com/media/import/imagenes/PICI-S+FC2.jpg",Marca,,Medida,
46553,"Extensión reforzada aterrizada 6 m 3x12 AWG, VOLTECK","Extensión reforzada aterrizada 6 m 3x12 AWG, VOLTECK",405.17,,"https://www.truper.com/media/import/imagenes/ERA-6X12.jpg, https://www.truper.com/media/import/imagenes/ERA-6X12+D1.jpg, https://www.truper.com/media/import/imagenes/ERA-6X12+EI1.jpg, https://www.truper.com/media/import/imagenes/ERA-6X12+EIND1.jpg, https://www.truper.com/media/import/imagenes/ERA-6X12+EM1.jpg, https://www.truper.com/media/import/imagenes/ERA-6X12+E1.jpg, https://www.truper.com/media/import/imagenes/ERA-6X12+FC1.jpg",Marca,,Medida,
46554,"Extensión reforzada aterrizada 10 m 3x12 AWG, VOLTECK","Extensión reforzada aterrizada 10 m 3x12 AWG, VOLTECK",590.52,,"https://www.truper.com/media/import/imagenes/ERA-10X12.jpg, https://www.truper.com/media/import/imagenes/ERA-10X12+D1.jpg, https://www.truper.com/media/import/imagenes/ERA-10X12+E1.jpg, https://www.truper.com/media/import/imagenes/ERA-10X12+FC1.jpg",Marca,,Medida,
46719,"Multicontacto 14 AWG, 6 entradas sup. de picos 600 J, negro","Multicontacto 14 AWG, 6 entradas sup. de picos 600 J, negro",211.21,,"https://www.truper.com/media/import/imagenes/MUL-660N.jpg, https://www.truper.com/media/import/imagenes/MUL-660N+D1.jpg, https://www.truper.com/media/import/imagenes/MUL-660N+EI1.jpg, https://www.truper.com/media/import/imagenes/MUL-660N+EIND1.jpg, https://www.truper.com/media/import/imagenes/MUL-660N+EM1.jpg, https://www.truper.com/media/import/imagenes/MUL-660N+E1.jpg, https://www.truper.com/media/import/imagenes/MUL-660N+FC1.jpg, https://www.truper.com/media/import/imagenes/MUL-660N+FC2.jpg",Marca,,Medida,
46795,"Abrazadera PPR,  1/2"", tipo U, FOSET","Abrazadera PPR,  1/2"", tipo U, FOSET",1.38,,"https://www.truper.com/media/import/imagenes/CV-101.jpg, https://www.truper.com/media/import/imagenes/CV-101+E1.jpg, https://www.truper.com/media/import/imagenes/CV-101+FC1.jpg, https://www.truper.com/media/import/imagenes/CV-101+FC2.jpg",Marca,,Medida,
46796,"Abrazadera PPR,  3/4"", tipo U, FOSET","Abrazadera PPR,  3/4"", tipo U, FOSET",2.07,,"https://www.truper.com/media/import/imagenes/CV-102.jpg, https://www.truper.com/media/import/imagenes/CV-102+FC1.jpg, https://www.truper.com/media/import/imagenes/CV-102+FC2.jpg",Marca,,Medida,
46797,"Abrazadera PPR,  1"", tipo U, FOSET","Abrazadera PPR,  1"", tipo U, FOSET",2.07,,"https://www.truper.com/media/import/imagenes/CV-103.jpg, https://www.truper.com/media/import/imagenes/CV-103+FC1.jpg, https://www.truper.com/media/import/imagenes/CV-103+FC2.jpg",Marca,,Medida,
46900,"Rollo de 50 m de tubo flexible metálico de 1/2"", VOLTECK","Rollo de 50 m de tubo flexible metálico de 1/2"", VOLTECK",780.17,,https://www.truper.com/media/import/imagenes/TF-1-2.jpg,Marca,,Medida,
46930,"Conector recto 1/2"" para tubo liquid tight, VOLTECK","Conector recto 1/2"" para tubo liquid tight, VOLTECK",23.28,,https://www.truper.com/media/import/imagenes/CLQ-1-2R.jpg,Marca,,Medida,
46931,"Conector recto 3/4"" para tubo liquid tight, VOLTECK","Conector recto 3/4"" para tubo liquid tight, VOLTECK",32.34,,https://www.truper.com/media/import/imagenes/CLQ-3-4R.jpg,Marca,,Medida,
46932,"Conector recto 1"" para tubo liquid tight, VOLTECK","Conector recto 1"" para tubo liquid tight, VOLTECK",28.67,,"https://www.truper.com/media/import/imagenes/CLQ-1R.jpg, https://www.truper.com/media/import/imagenes/CLQ-1R+E1.jpg, https://www.truper.com/media/import/imagenes/CLQ-1R+FC1.jpg",Marca,,Medida,
46933,"Conector curvo de 1/2"" para tubo liquid tight, VOLTECK","Conector curvo de 1/2"" para tubo liquid tight, VOLTECK",33.62,,https://www.truper.com/media/import/imagenes/CLQ-1-2C.jpg,Marca,,Medida,
46934,"Conector curvo de 3/4"" para tubo liquid tight, VOLTECK","Conector curvo de 3/4"" para tubo liquid tight, VOLTECK",30.17,,https://www.truper.com/media/import/imagenes/CLQ-3-4C.jpg,Marca,,Medida,
46967,"Caja con 100 sujetadores tipo mariposa de 1/8"" x 2"", FIERO","Caja con 100 sujetadores tipo mariposa de 1/8"" x 2"", FIERO",4.05,,https://www.truper.com/media/import/imagenes/SMA-1-8G.jpg,Marca,,Medida,
46968,"Caja con 100 sujetadores tipo mariposa de 3/16"" x 3"", FIERO","Caja con 100 sujetadores tipo mariposa de 3/16"" x 3"", FIERO",5.25,,https://www.truper.com/media/import/imagenes/SMA-3-16G.jpg,Marca,,Medida,
46970,"Condulet 1/2"" conexión tipo LB, VOLTECK","Condulet 1/2"" conexión tipo LB, VOLTECK",49.14,,https://www.truper.com/media/import/imagenes/COLET-1-2-LB.jpg,Marca,,Medida,
46971,"Condulet 3/4"" conexión tipo LB, VOLTECK","Condulet 3/4"" conexión tipo LB, VOLTECK",73.28,,https://www.truper.com/media/import/imagenes/COLET-3-4-LB.jpg,Marca,,Medida,
46972,"Condulet 1"" conexión tipo LB, VOLTECK","Condulet 1"" conexión tipo LB, VOLTECK",97.41,,"https://www.truper.com/media/import/imagenes/COLET-1-LB.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LB+E1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LB+FC1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LB+FC2.jpg",Marca,,Medida,
46973,"Condulet 1/2"" conexión tipo LR, VOLTECK","Condulet 1/2"" conexión tipo LR, VOLTECK",47.85,,https://www.truper.com/media/import/imagenes/COLET-1-2-LR.jpg,Marca,,Medida,
46974,"Condulet 3/4"" conexión tipo LR, VOLTECK","Condulet 3/4"" conexión tipo LR, VOLTECK",81.9,,https://www.truper.com/media/import/imagenes/COLET-3-4-LR.jpg,Marca,,Medida,
46975,"Condulet 1"" conexión tipo LR, VOLTECK","Condulet 1"" conexión tipo LR, VOLTECK",,,"https://www.truper.com/media/import/imagenes/COLET-1-LR.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LR+E1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LR+FC1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LR+FC2.jpg",Marca,,Medida,
46976,"Condulet 1/2"" conexión tipo LL, VOLTECK","Condulet 1/2"" conexión tipo LL, VOLTECK",50.0,,https://www.truper.com/media/import/imagenes/COLET-1-2-LL.jpg,Marca,,Medida,
46977,"Condulet 3/4"" conexión tipo LL, VOLTECK","Condulet 3/4"" conexión tipo LL, VOLTECK",81.9,,https://www.truper.com/media/import/imagenes/COLET-3-4-LL.jpg,Marca,,Medida,
46978,"Condulet 1"" conexión tipo LL, VOLTECK","Condulet 1"" conexión tipo LL, VOLTECK",93.97,,"https://www.truper.com/media/import/imagenes/COLET-1-LL.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LL+E1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LL+FC1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-LL+FC2.jpg",Marca,,Medida,
46979,"Condulet 1/2"" conexión tipo T, VOLTECK","Condulet 1/2"" conexión tipo T, VOLTECK",54.31,,https://www.truper.com/media/import/imagenes/COLET-1-2-T.jpg,Marca,,Medida,
46980,"Condulet 3/4"" conexión tipo T, VOLTECK","Condulet 3/4"" conexión tipo T, VOLTECK",83.62,,https://www.truper.com/media/import/imagenes/COLET-3-4-T.jpg,Marca,,Medida,
46981,"Condulet 1"" conexión tipo T, VOLTECK","Condulet 1"" conexión tipo T, VOLTECK",100.86,,"https://www.truper.com/media/import/imagenes/COLET-1-T.jpg, https://www.truper.com/media/import/imagenes/COLET-1-T+EI1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-T+EM1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-T+E1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-T+FC1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-T+FC2.jpg",Marca,,Medida,
46982,"Condulet 1/2"" conexión tipo C, VOLTECK","Condulet 1/2"" conexión tipo C, VOLTECK",50.0,,https://www.truper.com/media/import/imagenes/COLET-1-2-C.jpg,Marca,,Medida,
46983,"Condulet 3/4"" conexión tipo C, VOLTECK","Condulet 3/4"" conexión tipo C, VOLTECK",81.9,,https://www.truper.com/media/import/imagenes/COLET-3-4-C.jpg,Marca,,Medida,
46984,"Condulet 1"" conexión tipo C, VOLTECK","Condulet 1"" conexión tipo C, VOLTECK",93.97,,"https://www.truper.com/media/import/imagenes/COLET-1-C.jpg, https://www.truper.com/media/import/imagenes/COLET-1-C+E1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-C+FC1.jpg, https://www.truper.com/media/import/imagenes/COLET-1-C+FC2.jpg",Marca,,Medida,
46985,"Condulet 1/2"" conexión tipo FS, VOLTECK","Condulet 1/2"" conexión tipo FS, VOLTECK",90.52,,https://www.truper.com/media/import/imagenes/COLET-1-2-FS.jpg,Marca,,Medida,
46986,"Condulet 3/4"" conexión tipo FS, VOLTECK","Condulet 3/4"" conexión tipo FS, VOLTECK",99.97,,https://www.truper.com/media/import/imagenes/COLET-3-4-FS.jpg,Marca,,Medida,
47041,"Contacto de sobreponer dúplex, 2 polos+tierra a granel","Contacto de sobreponer dúplex, 2 polos+tierra a granel",20.69,,"https://www.truper.com/media/import/imagenes/COSO-DAG.jpg, https://www.truper.com/media/import/imagenes/COSO-DAG+D1.jpg, https://www.truper.com/media/import/imagenes/COSO-DAG+EI1.jpg, https://www.truper.com/media/import/imagenes/COSO-DAG+EM1.jpg, https://www.truper.com/media/import/imagenes/COSO-DAG+E1.jpg, https://www.truper.com/media/import/imagenes/COSO-DAG+FC1.jpg",Marca,,Medida,
47042,"Interruptor de sobreponer sencillo, a granel, VOLTECK","Interruptor de sobreponer sencillo, a granel, VOLTECK",11.0,,"https://www.truper.com/media/import/imagenes/APSO-SG.jpg, https://www.truper.com/media/import/imagenes/APSO-SG+D1.jpg, https://www.truper.com/media/import/imagenes/APSO-SG+EI1.jpg, https://www.truper.com/media/import/imagenes/APSO-SG+EM1.jpg, https://www.truper.com/media/import/imagenes/APSO-SG+E1.jpg, https://www.truper.com/media/import/imagenes/APSO-SG+E2.jpg, https://www.truper.com/media/import/imagenes/APSO-SG+FC1.jpg",Marca,,Medida,
47116,"JUEGO DADOS ACC 1/4"" 26PZ","JUEGO DADOS ACC 1/4"" 26PZ",2257.2,,,Marca,,Medida,
47194,"Centro de carga metálico 2 polos 50A de empotrar, VOLTECK","Centro de carga metálico 2 polos 50A de empotrar, VOLTECK",93.97,,"https://www.truper.com/media/import/imagenes/CCE-2.jpg, https://www.truper.com/media/import/imagenes/CCE-2+EI1.jpg, https://www.truper.com/media/import/imagenes/CCE-2+EM1.jpg, https://www.truper.com/media/import/imagenes/CCE-2+E1.jpg, https://www.truper.com/media/import/imagenes/CCE-2+FC1.jpg, https://www.truper.com/media/import/imagenes/CCE-2+FC2.jpg",Marca,,Medida,
47195,"Centro de carga metálico 2 polos 50A de sobreponer, VOLTECK","Centro de carga metálico 2 polos 50A de sobreponer, VOLTECK",93.97,,"https://www.truper.com/media/import/imagenes/CCS-2.jpg, https://www.truper.com/media/import/imagenes/CCS-2+E1.jpg, https://www.truper.com/media/import/imagenes/CCS-2+FC1.jpg, https://www.truper.com/media/import/imagenes/CCS-2+FC2.jpg",Marca,,Medida,
47196,"Centro de carga metálico 4 polos 50A de empotrar, VOLTECK","Centro de carga metálico 4 polos 50A de empotrar, VOLTECK",219.83,,"https://www.truper.com/media/import/imagenes/CCE-4.jpg, https://www.truper.com/media/import/imagenes/CCE-4+EI1.jpg, https://www.truper.com/media/import/imagenes/CCE-4+EM1.jpg, https://www.truper.com/media/import/imagenes/CCE-4+E1.jpg, https://www.truper.com/media/import/imagenes/CCE-4+FC1.jpg, https://www.truper.com/media/import/imagenes/CCE-4+FC2.jpg",Marca,,Medida,
47197,"Centro de carga metálico 4 polos 50A de sobreponer, VOLTECK","Centro de carga metálico 4 polos 50A de sobreponer, VOLTECK",219.83,,"https://www.truper.com/media/import/imagenes/CCS-4.jpg, https://www.truper.com/media/import/imagenes/CCS-4+EI1.jpg, https://www.truper.com/media/import/imagenes/CCS-4+EM1.jpg, https://www.truper.com/media/import/imagenes/CCS-4+E1.jpg, https://www.truper.com/media/import/imagenes/CCS-4+FC1.jpg, https://www.truper.com/media/import/imagenes/CCS-4+FC2.jpg",Marca,,Medida,
47199,"Multicontacto de barra triple aterrizado, a granel, VOLTECK","Multicontacto de barra triple aterrizado, a granel, VOLTECK",29.0,,"https://www.truper.com/media/import/imagenes/MUL-320G.jpg, https://www.truper.com/media/import/imagenes/MUL-320G+D1.jpg, https://www.truper.com/media/import/imagenes/MUL-320G+E1.jpg, https://www.truper.com/media/import/imagenes/MUL-320G+FC1.jpg, https://www.truper.com/media/import/imagenes/MUL-320G+FC2.jpg",Marca,,Medida,
47203,"Blíster con 1 Pila recargable 9V uso general, 250 mAh","Blíster con 1 Pila recargable 9V uso general, 250 mAh",171.55,,"https://www.truper.com/media/import/imagenes/RE-9V2.jpg, https://www.truper.com/media/import/imagenes/RE-9V2+EI1.jpg, https://www.truper.com/media/import/imagenes/RE-9V2+EIND1.jpg, https://www.truper.com/media/import/imagenes/RE-9V2+EM1.jpg, https://www.truper.com/media/import/imagenes/RE-9V2+E1.jpg",Marca,,Medida,
47321,"Rollo de 50 m de tubo flexible liquid tight de 1/2"", VOLTECK","Rollo de 50 m de tubo flexible liquid tight de 1/2"", VOLTECK",21.5518,,https://www.truper.com/media/import/imagenes/TFR-1-2.jpg,Marca,,Medida,
47322,"Rollo de 50 m de tubo flexible liquid tight de 3/4"", VOLTECK","Rollo de 50 m de tubo flexible liquid tight de 3/4"", VOLTECK",26.9828,,https://www.truper.com/media/import/imagenes/TFR-3-4.jpg,Marca,,Medida,
47330,"Bolsa con 20 capuchones para cable, calibres surtidos","Bolsa con 20 capuchones para cable, calibres surtidos",31.9,,"https://www.truper.com/media/import/imagenes/CAPU-0818.jpg, https://www.truper.com/media/import/imagenes/CAPU-0818+D1.jpg, https://www.truper.com/media/import/imagenes/CAPU-0818+D2.jpg, https://www.truper.com/media/import/imagenes/CAPU-0818+E1.jpg",Marca,,Medida,
47340,"Conector recto 1/2"" para tubo flexible metálico, VOLTECK","Conector recto 1/2"" para tubo flexible metálico, VOLTECK",7.76,,https://www.truper.com/media/import/imagenes/CTF-1-2R.jpg,Marca,,Medida,
47341,"Conector recto 3/4"" para tubo flexible metálico, VOLTECK","Conector recto 3/4"" para tubo flexible metálico, VOLTECK",10.34,,https://www.truper.com/media/import/imagenes/CTF-3-4R.jpg,Marca,,Medida,
47433,"Niple terminal de latón de 3/8"" X 3/8"", FOSET","Niple terminal de latón de 3/8"" X 3/8"", FOSET",15.09,,"https://www.truper.com/media/import/imagenes/CLG-411.jpg, https://www.truper.com/media/import/imagenes/CLG-411+EI1.jpg, https://www.truper.com/media/import/imagenes/CLG-411+EM1.jpg, https://www.truper.com/media/import/imagenes/CLG-411+E1.jpg, https://www.truper.com/media/import/imagenes/CLG-411+FC1.jpg",Marca,,Medida,
47491,"Tapón hembra 1/2"" de acero galvanizado, FOSET","Tapón hembra 1/2"" de acero galvanizado, FOSET",8.755,,"https://www.truper.com/media/import/imagenes/CG-301.jpg, https://www.truper.com/media/import/imagenes/CG-301+E1.jpg, https://www.truper.com/media/import/imagenes/CG-301+FC1.jpg",Marca,,Medida,
47503,"Reducción bushing acero galvanizado 3/4 x 1/2"", FOSET","Reducción bushing acero galvanizado 3/4 x 1/2"", FOSET",8.62,,"https://www.truper.com/media/import/imagenes/CG-231.jpg, https://www.truper.com/media/import/imagenes/CG-231+E1.jpg, https://www.truper.com/media/import/imagenes/CG-231+FC1.jpg",Marca,,Medida,
47504,"Reducción bushing acero galvanizado 1""x1/2"", FOSET","Reducción bushing acero galvanizado 1""x1/2"", FOSET",20.69,,"https://www.truper.com/media/import/imagenes/CG-232.jpg, https://www.truper.com/media/import/imagenes/CG-232+FC1.jpg",Marca,,Medida,
47588,"Contacto dúplex aterrizado, color negro, línea Italiana","Contacto dúplex aterrizado, color negro, línea Italiana",59.48,,"https://www.truper.com/media/import/imagenes/CODO-IN.jpg, https://www.truper.com/media/import/imagenes/CODO-IN+D1.jpg, https://www.truper.com/media/import/imagenes/CODO-IN+EI1.jpg, https://www.truper.com/media/import/imagenes/CODO-IN+EIND1.jpg, https://www.truper.com/media/import/imagenes/CODO-IN+EM1.jpg, https://www.truper.com/media/import/imagenes/CODO-IN+E1.jpg, https://www.truper.com/media/import/imagenes/CODO-IN+FC1.jpg, https://www.truper.com/media/import/imagenes/CODO-IN+FC2.jpg",Marca,,Medida,
47590,"Contacto aterrizado + 2 puertos USB, negro, línea Italiana","Contacto aterrizado + 2 puertos USB, negro, línea Italiana",262.93,,"https://www.truper.com/media/import/imagenes/COUSB-IN.jpg, https://www.truper.com/media/import/imagenes/COUSB-IN+D1.jpg, https://www.truper.com/media/import/imagenes/COUSB-IN+D2.jpg, https://www.truper.com/media/import/imagenes/COUSB-IN+EI1.jpg, https://www.truper.com/media/import/imagenes/COUSB-IN+EIND1.jpg, https://www.truper.com/media/import/imagenes/COUSB-IN+EM1.jpg, https://www.truper.com/media/import/imagenes/COUSB-IN+E1.jpg, https://www.truper.com/media/import/imagenes/COUSB-IN+FC1.jpg",Marca,,Medida,
47721,"Contacto dúplex, 2 polos 3 hilos, 20 A, Standard, blanco","Contacto dúplex, 2 polos 3 hilos, 20 A, Standard, blanco",30.17,,"https://www.truper.com/media/import/imagenes/CODO-MSB.jpg, https://www.truper.com/media/import/imagenes/CODO-MSB+EI1.jpg, https://www.truper.com/media/import/imagenes/CODO-MSB+EIND1.jpg, https://www.truper.com/media/import/imagenes/CODO-MSB+EM1.jpg, https://www.truper.com/media/import/imagenes/CODO-MSB+E1.jpg, https://www.truper.com/media/import/imagenes/CODO-MSB+FC1.jpg, https://www.truper.com/media/import/imagenes/CODO-MSB+FC2.jpg, https://www.truper.com/media/import/imagenes/CODO-MSB+FC3.jpg",Marca,,Medida,
47733,"Contacto dúplex, 2 polos 3 hilos, Standard, granel, blanco","Contacto dúplex, 2 polos 3 hilos, Standard, granel, blanco",16.38,,"https://www.truper.com/media/import/imagenes/CODO-SGB.jpg, https://www.truper.com/media/import/imagenes/CODO-SGB+EI1.jpg, https://www.truper.com/media/import/imagenes/CODO-SGB+EM1.jpg, https://www.truper.com/media/import/imagenes/CODO-SGB+E1.jpg, https://www.truper.com/media/import/imagenes/CODO-SGB+FC1.jpg, https://www.truper.com/media/import/imagenes/CODO-SGB+FC2.jpg, https://www.truper.com/media/import/imagenes/CODO-SGB+FC3.jpg",Marca,,Medida,
47761,"Perfil monocanal perforado de 3 m, 4 x 2 cm cal. 16, VOLTECK","Perfil monocanal perforado de 3 m, 4 x 2 cm cal. 16, VOLTECK",231.465,,"https://www.truper.com/media/import/imagenes/PU-162P.jpg, https://www.truper.com/media/import/imagenes/PU-162P+FC1.jpg, https://www.truper.com/media/import/imagenes/PU-162P+FC2.jpg",Marca,,Medida,
47837,"Placa armada acero 2 interruptores 1 de 3 vías 1 mód, Lisboa","Placa armada acero 2 interruptores 1 de 3 vías 1 mód, Lisboa",60.34,,"https://www.truper.com/media/import/imagenes/PA-APTR-ELA.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-ELA+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-ELA+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-ELA+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-ELA+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-ELA+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-ELA+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-ELA+FC3.jpg",Marca,,Medida,
47838,"Placa armada acero inox 1 interruptor 1.5 módulos, Lisboa","Placa armada acero inox 1 interruptor 1.5 módulos, Lisboa",57.76,,"https://www.truper.com/media/import/imagenes/PA-APSE15-LA.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LA+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LA+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LA+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LA+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LA+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LA+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LA+FC3.jpg",Marca,,Medida,
47840,"Placa armada acero inox 2 interruptores 1.5 módulos, Lisboa","Placa armada acero inox 2 interruptores 1.5 módulos, Lisboa",74.14,,"https://www.truper.com/media/import/imagenes/PA-APDO15-LA.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LA+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LA+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LA+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LA+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LA+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LA+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-LA+FC3.jpg",Marca,,Medida,
47841,"Placa armada acero 1 interruptor y 1 de 3vías 1.5mód,Lisboa","Placa armada acero 1 interruptor y 1 de 3vías 1.5mód,Lisboa",83.62,,"https://www.truper.com/media/import/imagenes/PA-APDO15-ELA.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-ELA+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-ELA+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-ELA+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-ELA+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-ELA+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-ELA+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APDO15-ELA+FC3.jpg",Marca,,Medida,
47843,"Placa armada acero 1 interruptor de timbre 1.5 mód, Lisboa","Placa armada acero 1 interruptor de timbre 1.5 mód, Lisboa",66.38,,"https://www.truper.com/media/import/imagenes/PA-TI-LA.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LA+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LA+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LA+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LA+E1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LA+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LA+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-TI-LA+FC3.jpg",Marca,,Medida,
47846,"Placa armada acero interruptor y contacto 1.5 mód, Lisboa","Placa armada acero interruptor y contacto 1.5 mód, Lisboa",85.34,,"https://www.truper.com/media/import/imagenes/PA-APCO15-LA.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LA+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LA+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LA+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LA+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LA+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LA+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APCO15-LA+FC3.jpg",Marca,,Medida,
47849,"Placa armada acero inox contacto dúplex 3 módulos, Lisboa","Placa armada acero inox contacto dúplex 3 módulos, Lisboa",86.21,,"https://www.truper.com/media/import/imagenes/CODO-LA.jpg, https://www.truper.com/media/import/imagenes/CODO-LA+EI1.jpg, https://www.truper.com/media/import/imagenes/CODO-LA+EIND1.jpg, https://www.truper.com/media/import/imagenes/CODO-LA+EM1.jpg, https://www.truper.com/media/import/imagenes/CODO-LA+E1.jpg, https://www.truper.com/media/import/imagenes/CODO-LA+FC1.jpg, https://www.truper.com/media/import/imagenes/CODO-LA+FC2.jpg, https://www.truper.com/media/import/imagenes/CODO-LA+FC3.jpg",Marca,,Medida,
47851,"Placa armada acero contacto y 2 puertos USB 1.5 mód, Lisboa","Placa armada acero contacto y 2 puertos USB 1.5 mód, Lisboa",168.1,,"https://www.truper.com/media/import/imagenes/COUSB-LA.jpg, https://www.truper.com/media/import/imagenes/COUSB-LA+EI1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LA+EIND1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LA+EM1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LA+E1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LA+FC1.jpg, https://www.truper.com/media/import/imagenes/COUSB-LA+FC2.jpg, https://www.truper.com/media/import/imagenes/COUSB-LA+FC3.jpg",Marca,,Medida,
47889,"Placa armada negra 3 interruptores 1 módulo, Lisboa, VOLTECK","Placa armada negra 3 interruptores 1 módulo, Lisboa, VOLTECK",60.34,,"https://www.truper.com/media/import/imagenes/PA-APTR-LN.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LN+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LN+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LN+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LN+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LN+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LN+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APTR-LN+FC3.jpg",Marca,,Medida,
47891,"Placa armada negra 1 interruptor 1.5 módulos, Lisboa","Placa armada negra 1 interruptor 1.5 módulos, Lisboa",32.76,,"https://www.truper.com/media/import/imagenes/PA-APSE15-LN.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LN+EI1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LN+EIND1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LN+EM1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LN+E1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LN+FC1.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LN+FC2.jpg, https://www.truper.com/media/import/imagenes/PA-APSE15-LN+FC3.jpg",Marca,,Medida,
